crop,location,year,month,season,avg_market_price,prev_demand,festival_flag,rainfall_mm,temperature_c,demand_kg
Cabbage,Hyderabad,2022,9,Monsoon,20.53,1382,0,141.2,34.2,1385.0
Cabbage,Hyderabad,2022,10,Autumn,14.72,1385,1,96.1,41.5,2721.0
Cabbage,Hyderabad,2022,11,Autumn,17.4,2721,1,9.2,38.6,3779.0
Cabbage,Hyderabad,2022,12,Winter,17.36,3779,0,18.3,36.4,3838.0
Cabbage,Hyderabad,2023,1,Winter,20.79,3838,0,2.2,32.0,3772.0
Cabbage,Hyderabad,2023,2,Winter,18.91,3772,0,17.9,29.4,4005.0
Cabbage,Hyderabad,2023,3,Summer,16.6,4005,0,28.7,23.2,3380.0
Cabbage,Hyderabad,2023,4,Summer,20.23,3380,0,16.0,19.6,2540.0
Cabbage,Hyderabad,2023,5,Summer,19.27,2540,0,89.0,23.7,2044.0
Cabbage,Hyderabad,2023,6,Monsoon,19.32,2044,0,128.8,23.1,1297.0
Cabbage,Hyderabad,2023,7,Monsoon,19.7,1297,0,189.5,24.8,1237.0
Cabbage,Hyderabad,2023,8,Monsoon,18.16,1237,0,182.1,32.6,1491.0
Cabbage,Hyderabad,2023,9,Monsoon,18.93,1491,0,132.0,34.5,1662.0
Cabbage,Hyderabad,2023,10,Autumn,20.75,1662,1,78.6,40.0,2659.0
Cabbage,Hyderabad,2023,11,Autumn,17.15,2659,1,22.8,37.8,3471.0
Cabbage,Hyderabad,2023,12,Winter,15.47,3471,0,13.4,38.2,3703.0
Cabbage,Hyderabad,2024,1,Winter,17.72,3703,0,42.7,36.2,3667.0
Cabbage,Hyderabad,2024,2,Winter,20.24,3667,0,26.9,26.5,3660.0
Cabbage,Hyderabad,2024,3,Summer,20.38,3660,0,47.5,22.9,3286.0
Cabbage,Hyderabad,2024,4,Summer,20.49,3286,0,15.0,20.2,2779.0
Cabbage,Hyderabad,2024,5,Summer,19.38,2779,0,93.4,22.5,1884.0
Cabbage,Hyderabad,2024,6,Monsoon,19.53,1884,0,126.8,24.4,1643.0
Cabbage,Hyderabad,2024,7,Monsoon,20.34,1643,0,201.7,26.0,1265.0
Cabbage,Hyderabad,2024,8,Monsoon,21.59,1265,0,193.6,29.4,1177.0
Cabbage,Hyderabad,2024,9,Monsoon,20.12,1177,0,135.3,35.4,1691.0
Cabbage,Hyderabad,2024,10,Autumn,22.08,1691,1,59.8,36.0,2943.0
Cabbage,Hyderabad,2024,11,Autumn,18.68,2943,1,33.3,38.4,3903.0
Cabbage,Hyderabad,2024,12,Winter,21.31,3903,0,14.7,36.8,3729.0
Cabbage,Chennai,2022,1,Winter,18.19,2400,0,46.5,32.4,3704.0
Cabbage,Chennai,2022,2,Winter,15.97,3704,0,20.4,29.6,3783.0
Cabbage,Chennai,2022,3,Summer,16.26,3783,0,8.4,25.4,3498.0
Cabbage,Chennai,2022,4,Summer,16.89,3498,0,37.3,22.2,2911.0
Cabbage,Chennai,2022,5,Summer,16.56,2911,0,61.1,19.3,1951.0
Cabbage,Chennai,2022,6,Monsoon,20.46,1951,0,125.5,21.3,1323.0
Cabbage,Chennai,2022,7,Monsoon,19.65,1323,0,199.2,24.4,1333.0
Cabbage,Chennai,2022,8,Monsoon,17.22,1333,0,188.6,30.6,1452.0
Cabbage,Chennai,2022,9,Monsoon,18.86,1452,0,140.1,36.1,1724.0
Cabbage,Chennai,2022,10,Autumn,20.04,1724,1,76.7,37.1,2525.0
Cabbage,Chennai,2022,11,Autumn,18.47,2525,1,31.7,38.4,3385.0
Cabbage,Chennai,2022,12,Winter,17.95,3385,0,20.7,36.2,3526.0
Cabbage,Chennai,2023,1,Winter,18.19,3526,0,11.9,34.4,3598.0
Cabbage,Chennai,2023,2,Winter,21.43,3598,0,18.1,28.5,3677.0
Cabbage,Chennai,2023,3,Summer,15.77,3677,0,24.1,27.3,2886.0
Cabbage,Chennai,2023,4,Summer,18.75,2886,0,14.0,20.1,2541.0
Cabbage,Chennai,2023,5,Summer,20.18,2541,0,80.4,19.3,1903.0
Cabbage,Chennai,2023,6,Monsoon,21.95,1903,0,152.5,21.4,1315.0
Cabbage,Chennai,2023,7,Monsoon,21.2,1315,0,220.5,24.3,1012.0
Cabbage,Chennai,2023,8,Monsoon,19.6,1012,0,189.0,30.9,736.0
Cabbage,Chennai,2023,9,Monsoon,21.34,736,0,101.3,36.4,1705.0
Cabbage,Chennai,2023,10,Autumn,18.49,1705,1,66.3,35.9,2653.0
Cabbage,Chennai,2023,11,Autumn,21.68,2653,1,4.9,41.5,3507.0
Cabbage,Chennai,2023,12,Winter,20.31,3507,0,19.8,35.9,3528.0
Cabbage,Chennai,2024,1,Winter,17.72,3528,0,15.7,35.2,3715.0
Cabbage,Chennai,2024,2,Winter,18.54,3715,0,0.0,31.6,3761.0
Cabbage,Chennai,2024,3,Summer,17.4,3761,0,17.0,25.3,3362.0
Cabbage,Chennai,2024,4,Summer,19.65,3362,0,6.9,21.5,2635.0
Cabbage,Chennai,2024,5,Summer,21.32,2635,0,41.0,20.7,1854.0
Cabbage,Chennai,2024,6,Monsoon,20.44,1854,0,143.9,22.4,1195.0
Cabbage,Chennai,2024,7,Monsoon,19.29,1195,0,193.3,27.0,978.0
Cabbage,Chennai,2024,8,Monsoon,20.49,978,0,173.1,31.4,985.0
Cabbage,Chennai,2024,9,Monsoon,18.76,985,0,148.7,32.7,1306.0
Cabbage,Chennai,2024,10,Autumn,18.63,1306,1,50.6,39.8,2617.0
Cabbage,Chennai,2024,11,Autumn,17.66,2617,1,7.5,40.1,3491.0
Cabbage,Chennai,2024,12,Winter,19.57,3491,0,20.8,41.3,3438.0
Brinjal,Delhi,2022,1,Winter,21.7,2500,0,30.3,37.7,2855.0
Brinjal,Delhi,2022,2,Winter,24.21,2855,0,16.4,29.4,2389.0
Brinjal,Delhi,2022,3,Summer,25.09,2389,0,41.1,23.4,2171.0
Brinjal,Delhi,2022,4,Summer,24.0,2171,0,19.5,20.7,1626.0
Brinjal,Delhi,2022,5,Summer,24.11,1626,0,55.2,21.3,1526.0
Brinjal,Delhi,2022,6,Monsoon,27.9,1526,0,149.0,22.5,1344.0
Brinjal,Delhi,2022,7,Monsoon,25.11,1344,0,183.0,24.7,1707.0
Brinjal,Delhi,2022,8,Monsoon,23.89,1707,0,181.4,27.0,2327.0
Brinjal,Delhi,2022,9,Monsoon,26.72,2327,0,149.3,36.3,2942.0
Brinjal,Delhi,2022,10,Autumn,25.86,2942,1,87.3,38.9,4197.0
Brinjal,Delhi,2022,11,Autumn,22.99,4197,1,34.3,40.1,4420.0
Brinjal,Delhi,2022,12,Winter,22.46,4420,0,14.9,38.7,3738.0
Brinjal,Delhi,2023,1,Winter,24.41,3738,0,0.0,37.1,3308.0
Brinjal,Delhi,2023,2,Winter,27.46,3308,0,41.9,30.5,2450.0
Brinjal,Delhi,2023,3,Summer,26.45,2450,0,56.0,27.1,2217.0
Brinjal,Delhi,2023,4,Summer,28.71,2217,0,2.5,21.8,1302.0
Brinjal,Delhi,2023,5,Summer,29.64,1302,0,75.0,21.8,981.0
Brinjal,Delhi,2023,6,Monsoon,26.06,981,0,171.4,21.4,1114.0
Brinjal,Delhi,2023,7,Monsoon,24.6,1114,0,177.5,26.1,1787.0
Brinjal,Delhi,2023,8,Monsoon,24.7,1787,0,183.9,28.2,2327.0
Brinjal,Delhi,2023,9,Monsoon,25.69,2327,0,143.1,34.6,3013.0
Brinjal,Delhi,2023,10,Autumn,24.3,3013,1,61.9,36.2,4037.0
Brinjal,Delhi,2023,11,Autumn,22.99,4037,1,0.0,37.7,4355.0
Brinjal,Delhi,2023,12,Winter,21.95,4355,0,8.6,38.9,3524.0
Brinjal,Delhi,2024,1,Winter,23.43,3524,0,15.0,34.2,3113.0
Brinjal,Delhi,2024,2,Winter,26.42,3113,0,14.0,29.4,2508.0
Brinjal,Delhi,2024,3,Summer,25.81,2508,0,42.2,26.2,2044.0
Brinjal,Delhi,2024,4,Summer,26.65,2044,0,21.9,24.0,1693.0
Brinjal,Delhi,2024,5,Summer,29.49,1693,0,67.2,23.2,1348.0
Brinjal,Delhi,2024,6,Monsoon,27.24,1348,0,143.3,23.0,1633.0
Brinjal,Delhi,2024,7,Monsoon,26.3,1633,0,195.0,24.9,1583.0
Brinjal,Delhi,2024,8,Monsoon,27.74,1583,0,202.2,28.8,1965.0
Brinjal,Delhi,2024,9,Monsoon,22.45,1965,0,149.2,36.2,3121.0
Brinjal,Delhi,2024,10,Autumn,25.72,3121,1,60.2,38.0,4076.0
Brinjal,Delhi,2024,11,Autumn,25.45,4076,1,24.1,40.5,4613.0
Brinjal,Delhi,2024,12,Winter,26.18,4613,0,27.8,40.7,3474.0
Brinjal,Mumbai,2022,1,Winter,26.07,2700,0,59.2,33.6,3137.0
Brinjal,Mumbai,2022,2,Winter,25.55,3137,0,35.9,29.0,2739.0
Brinjal,Mumbai,2022,3,Summer,26.69,2739,0,43.7,26.2,1836.0
Brinjal,Mumbai,2022,4,Summer,26.2,1836,0,18.7,22.8,1780.0
Brinjal,Mumbai,2022,5,Summer,27.73,1780,0,61.1,21.1,1085.0
Brinjal,Mumbai,2022,6,Monsoon,24.61,1085,0,156.1,21.7,1503.0
Brinjal,Mumbai,2022,7,Monsoon,25.19,1503,0,212.3,27.1,2001.0
Brinjal,Mumbai,2022,8,Monsoon,23.71,2001,0,206.9,29.9,2384.0
Brinjal,Mumbai,2022,9,Monsoon,22.51,2384,0,159.8,34.4,2829.0
Brinjal,Mumbai,2022,10,Autumn,23.93,2829,1,79.1,37.0,4386.0
Brinjal,Mumbai,2022,11,Autumn,23.04,4386,1,0.4,38.9,4802.0
Brinjal,Mumbai,2022,12,Winter,24.26,4802,0,38.6,35.8,4206.0
Brinjal,Mumbai,2023,1,Winter,25.31,4206,0,17.2,34.3,3580.0
Brinjal,Mumbai,2023,2,Winter,24.07,3580,0,28.7,30.8,3079.0
Brinjal,Mumbai,2023,3,Summer,24.07,3079,0,37.5,25.8,2302.0
Brinjal,Mumbai,2023,4,Summer,26.18,2302,0,22.9,20.5,1512.0
Brinjal,Mumbai,2023,5,Summer,24.58,1512,0,75.7,21.2,1504.0
Brinjal,Mumbai,2023,6,Monsoon,26.14,1504,0,146.4,23.0,1399.0
Brinjal,Mumbai,2023,7,Monsoon,26.19,1399,0,182.3,24.7,1854.0
Brinjal,Mumbai,2023,8,Monsoon,24.95,1854,0,191.0,29.4,2841.0
Brinjal,Mumbai,2023,9,Monsoon,29.33,2841,0,135.7,33.7,3167.0
Brinjal,Mumbai,2023,10,Autumn,22.92,3167,1,45.9,39.1,4436.0
Brinjal,Mumbai,2023,11,Autumn,26.25,4436,1,16.8,38.3,4784.0
Brinjal,Mumbai,2023,12,Winter,23.57,4784,0,34.6,38.4,4147.0
Brinjal,Mumbai,2024,1,Winter,27.98,4147,0,38.1,34.7,3596.0
Brinjal,Mumbai,2024,2,Winter,26.4,3596,0,23.2,30.4,2676.0
Brinjal,Mumbai,2024,3,Summer,26.36,2676,0,18.6,25.8,2231.0
Brinjal,Mumbai,2024,4,Summer,28.42,2231,0,20.3,23.4,1708.0
Brinjal,Mumbai,2024,5,Summer,27.49,1708,0,46.1,23.7,1428.0
Brinjal,Mumbai,2024,6,Monsoon,29.65,1428,0,142.1,21.5,1670.0
Brinjal,Mumbai,2024,7,Monsoon,27.81,1670,0,200.5,25.3,1869.0
Brinjal,Mumbai,2024,8,Monsoon,25.59,1869,0,191.0,30.5,2467.0
Brinjal,Mumbai,2024,9,Monsoon,24.59,2467,0,150.3,35.4,3203.0
Brinjal,Mumbai,2024,10,Autumn,24.18,3203,1,53.0,36.9,4100.0
Brinjal,Mumbai,2024,11,Autumn,23.74,4100,1,35.2,37.5,4859.0
Brinjal,Mumbai,2024,12,Winter,23.5,4859,0,11.4,37.5,4203.0
Brinjal,Pune,2022,1,Winter,24.73,2000,0,32.7,35.6,2345.0
Brinjal,Pune,2022,2,Winter,26.48,2345,0,12.1,28.8,2131.0
Brinjal,Pune,2022,3,Summer,24.96,2131,0,9.6,25.6,1529.0
Brinjal,Pune,2022,4,Summer,24.55,1529,0,22.7,21.6,1088.0
Brinjal,Pune,2022,5,Summer,25.95,1088,0,43.1,20.4,930.0
Brinjal,Pune,2022,6,Monsoon,26.69,930,0,157.0,22.1,1035.0
Brinjal,Pune,2022,7,Monsoon,23.61,1035,0,182.1,25.7,1450.0
Brinjal,Pune,2022,8,Monsoon,24.2,1450,0,179.8,31.4,1956.0
Brinjal,Pune,2022,9,Monsoon,24.51,1956,0,130.4,33.5,2465.0
Brinjal,Pune,2022,10,Autumn,26.04,2465,1,91.6,37.9,3118.0
Brinjal,Pune,2022,11,Autumn,23.87,3118,1,36.5,37.6,3187.0
Brinjal,Pune,2022,12,Winter,21.63,3187,0,3.2,38.5,2999.0
Brinjal,Pune,2023,1,Winter,23.36,2999,0,33.6,33.7,2555.0
Brinjal,Pune,2023,2,Winter,25.58,2555,0,5.5,29.8,2072.0
Brinjal,Pune,2023,3,Summer,28.11,2072,0,45.1,24.4,1465.0
Brinjal,Pune,2023,4,Summer,28.27,1465,0,21.1,24.0,1128.0
Brinjal,Pune,2023,5,Summer,26.12,1128,0,74.9,21.6,1116.0
Brinjal,Pune,2023,6,Monsoon,27.48,1116,0,175.2,22.9,1160.0
Brinjal,Pune,2023,7,Monsoon,24.74,1160,0,172.0,26.2,1329.0
Brinjal,Pune,2023,8,Monsoon,24.4,1329,0,226.3,29.6,1910.0
Brinjal,Pune,2023,9,Monsoon,26.47,1910,0,133.1,33.8,2279.0
Brinjal,Pune,2023,10,Autumn,23.64,2279,1,43.2,38.6,3337.0
Brinjal,Pune,2023,11,Autumn,26.49,3337,1,10.9,40.6,3371.0
Brinjal,Pune,2023,12,Winter,22.99,3371,0,17.1,38.4,3001.0
Brinjal,Pune,2024,1,Winter,25.53,3001,0,16.6,34.1,2580.0
Brinjal,Pune,2024,2,Winter,25.43,2580,0,22.5,29.1,2104.0
Brinjal,Pune,2024,3,Summer,27.4,2104,0,19.3,24.8,1394.0
Brinjal,Pune,2024,4,Summer,26.29,1394,0,9.0,21.8,1394.0
Brinjal,Pune,2024,5,Summer,27.01,1394,0,66.9,21.3,1089.0
Brinjal,Pune,2024,6,Monsoon,26.18,1089,0,129.1,22.0,1087.0
Brinjal,Pune,2024,7,Monsoon,28.99,1087,0,155.5,23.8,1409.0
Brinjal,Pune,2024,8,Monsoon,27.15,1409,0,213.7,32.1,1691.0
Brinjal,Pune,2024,9,Monsoon,25.55,1691,0,131.7,36.2,2537.0
Brinjal,Pune,2024,10,Autumn,24.7,2537,1,61.1,40.8,3357.0
Brinjal,Pune,2024,11,Autumn,24.04,3357,1,45.5,37.5,3401.0
Brinjal,Pune,2024,12,Winter,24.64,3401,0,1.6,38.8,2951.0
Brinjal,Bangalore,2022,1,Winter,25.78,2300,0,28.3,31.7,2621.0
Brinjal,Bangalore,2022,2,Winter,26.6,2621,0,28.0,30.9,2316.0
Brinjal,Bangalore,2022,3,Summer,25.66,2316,0,0.0,25.6,1727.0
Brinjal,Bangalore,2022,4,Summer,24.01,1727,0,22.2,21.7,1552.0
Brinjal,Bangalore,2022,5,Summer,25.43,1552,0,58.1,20.4,1451.0
Brinjal,Bangalore,2022,6,Monsoon,25.27,1451,0,146.7,22.3,1417.0
Brinjal,Bangalore,2022,7,Monsoon,26.34,1417,0,214.1,26.5,1669.0
Brinjal,Bangalore,2022,8,Monsoon,24.39,1669,0,173.2,28.7,2008.0
Brinjal,Bangalore,2022,9,Monsoon,22.09,2008,0,131.3,31.7,2625.0
Brinjal,Bangalore,2022,10,Autumn,23.58,2625,1,65.5,36.6,3566.0
Brinjal,Bangalore,2022,11,Autumn,24.25,3566,1,36.4,38.8,4004.0
Brinjal,Bangalore,2022,12,Winter,21.74,4004,0,0.0,37.7,3451.0
Brinjal,Bangalore,2023,1,Winter,22.84,3451,0,8.8,35.1,3014.0
Brinjal,Bangalore,2023,2,Winter,24.37,3014,0,28.6,31.4,2474.0
Brinjal,Bangalore,2023,3,Summer,24.09,2474,0,22.8,27.8,1814.0
Brinjal,Bangalore,2023,4,Summer,24.04,1814,0,62.1,21.8,1400.0
Brinjal,Bangalore,2023,5,Summer,28.01,1400,0,25.1,21.4,1068.0
Brinjal,Bangalore,2023,6,Monsoon,24.24,1068,0,140.2,23.6,1098.0
Brinjal,Bangalore,2023,7,Monsoon,25.75,1098,0,190.4,24.4,1354.0
Brinjal,Bangalore,2023,8,Monsoon,26.21,1354,0,197.1,29.8,2011.0
Brinjal,Bangalore,2023,9,Monsoon,25.41,2011,0,150.4,32.3,2543.0
Brinjal,Bangalore,2023,10,Autumn,23.19,2543,1,64.1,39.4,3799.0
Brinjal,Bangalore,2023,11,Autumn,22.63,3799,1,41.7,40.1,3763.0
Brinjal,Bangalore,2023,12,Winter,23.15,3763,0,36.2,38.0,3541.0
Brinjal,Bangalore,2024,1,Winter,26.2,3541,0,7.1,33.9,2817.0
Brinjal,Bangalore,2024,2,Winter,26.5,2817,0,18.4,31.6,2554.0
Brinjal,Bangalore,2024,3,Summer,23.67,2554,0,37.0,25.5,1815.0
Brinjal,Bangalore,2024,4,Summer,27.03,1815,0,31.5,19.9,1471.0
Brinjal,Bangalore,2024,5,Summer,26.79,1471,0,88.6,20.1,1228.0
Brinjal,Bangalore,2024,6,Monsoon,28.96,1228,0,152.5,22.0,1114.0
Brinjal,Bangalore,2024,7,Monsoon,26.38,1114,0,195.7,26.2,1634.0
Brinjal,Bangalore,2024,8,Monsoon,26.47,1634,0,196.1,31.2,2100.0
Brinjal,Bangalore,2024,9,Monsoon,27.18,2100,0,137.8,33.6,2671.0
Brinjal,Bangalore,2024,10,Autumn,21.6,2671,1,51.2,38.1,3596.0
Brinjal,Bangalore,2024,11,Autumn,24.89,3596,1,34.4,38.8,3555.0
Brinjal,Bangalore,2024,12,Winter,25.57,3555,0,14.1,38.3,3414.0
Brinjal,Kolkata,2022,1,Winter,22.11,2200,0,16.8,34.3,2594.0
Brinjal,Kolkata,2022,2,Winter,23.16,2594,0,1.1,27.2,2514.0
Brinjal,Kolkata,2022,3,Summer,24.66,2514,0,15.9,25.8,1645.0
Brinjal,Kolkata,2022,4,Summer,25.11,1645,0,34.0,18.9,1366.0
Brinjal,Kolkata,2022,5,Summer,23.5,1366,0,70.0,19.9,1125.0
Brinjal,Kolkata,2022,6,Monsoon,27.24,1125,0,136.0,21.0,1035.0
Brinjal,Kolkata,2022,7,Monsoon,26.72,1035,0,198.4,25.7,1415.0
Brinjal,Kolkata,2022,8,Monsoon,25.28,1415,0,205.7,29.7,1738.0
Brinjal,Kolkata,2022,9,Monsoon,24.58,1738,0,107.7,35.1,2521.0
Brinjal,Kolkata,2022,10,Autumn,22.82,2521,1,58.7,40.0,3541.0
Brinjal,Kolkata,2022,11,Autumn,22.84,3541,1,28.9,41.6,3776.0
Brinjal,Kolkata,2022,12,Winter,24.06,3776,0,0.0,40.1,3320.0
Brinjal,Kolkata,2023,1,Winter,22.9,3320,0,66.8,35.0,2860.0
Brinjal,Kolkata,2023,2,Winter,24.88,2860,0,5.4,29.4,2271.0
Brinjal,Kolkata,2023,3,Summer,26.58,2271,0,0.0,27.9,1754.0
Brinjal,Kolkata,2023,4,Summer,27.07,1754,0,31.4,22.9,1454.0
Brinjal,Kolkata,2023,5,Summer,27.93,1454,0,68.6,22.0,1190.0
Brinjal,Kolkata,2023,6,Monsoon,26.02,1190,0,144.0,24.5,1282.0
Brinjal,Kolkata,2023,7,Monsoon,25.03,1282,0,200.1,24.6,1479.0
Brinjal,Kolkata,2023,8,Monsoon,24.53,1479,0,186.5,27.8,2012.0
Brinjal,Kolkata,2023,9,Monsoon,21.08,2012,0,166.3,35.3,2655.0
Brinjal,Kolkata,2023,10,Autumn,24.17,2655,1,58.2,38.5,3468.0
Brinjal,Kolkata,2023,11,Autumn,25.88,3468,1,18.5,39.0,3783.0
Brinjal,Kolkata,2023,12,Winter,25.13,3783,0,36.3,39.2,3005.0
Brinjal,Kolkata,2024,1,Winter,26.46,3005,0,36.7,33.8,2611.0
Brinjal,Kolkata,2024,2,Winter,24.86,2611,0,2.2,33.0,2438.0
Brinjal,Kolkata,2024,3,Summer,26.88,2438,0,21.8,24.9,1648.0
Brinjal,Kolkata,2024,4,Summer,26.93,1648,0,19.8,20.6,1462.0
Brinjal,Kolkata,2024,5,Summer,28.88,1462,0,70.4,18.8,1152.0
Brinjal,Kolkata,2024,6,Monsoon,27.25,1152,0,139.1,23.3,1046.0
Brinjal,Kolkata,2024,7,Monsoon,26.83,1046,0,221.6,25.5,1368.0
Brinjal,Kolkata,2024,8,Monsoon,24.04,1368,0,211.6,29.2,1856.0
Brinjal,Kolkata,2024,9,Monsoon,25.1,1856,0,167.2,35.7,2636.0
Brinjal,Kolkata,2024,10,Autumn,24.69,2636,1,77.8,37.4,3522.0
Brinjal,Kolkata,2024,11,Autumn,25.15,3522,1,7.5,39.0,3591.0
Brinjal,Kolkata,2024,12,Winter,26.36,3591,0,17.2,37.3,2926.0
Brinjal,Patna,2022,1,Winter,25.32,1500,0,14.3,33.8,1733.0
Brinjal,Patna,2022,2,Winter,24.1,1733,0,46.9,31.0,1578.0
Brinjal,Patna,2022,3,Summer,23.51,1578,0,14.7,26.8,1192.0
Brinjal,Patna,2022,4,Summer,22.8,1192,0,26.8,24.0,1115.0
Brinjal,Patna,2022,5,Summer,21.87,1115,0,64.5,18.2,782.0
Brinjal,Patna,2022,6,Monsoon,26.77,782,0,147.0,22.1,750.0
Brinjal,Patna,2022,7,Monsoon,25.42,750,0,177.2,24.9,1015.0
Brinjal,Patna,2022,8,Monsoon,23.81,1015,0,182.0,31.4,1273.0
Brinjal,Patna,2022,9,Monsoon,23.79,1273,0,139.1,36.1,1638.0
Brinjal,Patna,2022,10,Autumn,23.76,1638,1,80.5,41.0,2457.0
Brinjal,Patna,2022,11,Autumn,23.32,2457,1,35.5,38.1,2526.0
Brinjal,Patna,2022,12,Winter,22.9,2526,0,16.9,36.9,2165.0
Brinjal,Patna,2023,1,Winter,24.55,2165,0,15.7,35.3,1750.0
Brinjal,Patna,2023,2,Winter,25.78,1750,0,8.8,27.7,1574.0
Brinjal,Patna,2023,3,Summer,26.51,1574,0,23.8,24.3,1166.0
Brinjal,Patna,2023,4,Summer,27.83,1166,0,2.9,23.3,974.0
Brinjal,Patna,2023,5,Summer,26.19,974,0,57.5,22.8,861.0
Brinjal,Patna,2023,6,Monsoon,23.3,861,0,139.6,21.9,862.0
Brinjal,Patna,2023,7,Monsoon,28.62,862,0,195.2,24.9,848.0
Brinjal,Patna,2023,8,Monsoon,24.65,848,0,185.4,28.6,1385.0
Brinjal,Patna,2023,9,Monsoon,23.71,1385,0,169.4,33.4,1610.0
Brinjal,Patna,2023,10,Autumn,24.04,1610,1,86.2,39.5,2208.0
Brinjal,Patna,2023,11,Autumn,24.77,2208,1,0.4,39.3,2366.0
Brinjal,Patna,2023,12,Winter,23.89,2366,0,15.2,40.2,2307.0
Brinjal,Patna,2024,1,Winter,25.05,2307,0,29.7,32.9,1933.0
Brinjal,Patna,2024,2,Winter,28.31,1933,0,5.7,28.5,1438.0
Brinjal,Patna,2024,3,Summer,26.91,1438,0,36.2,24.8,1217.0
Brinjal,Patna,2024,4,Summer,24.62,1217,0,11.0,23.1,1002.0
Brinjal,Patna,2024,5,Summer,28.88,1002,0,29.6,20.7,814.0
Brinjal,Patna,2024,6,Monsoon,26.52,814,0,127.8,20.5,839.0
Brinjal,Patna,2024,7,Monsoon,27.38,839,0,163.4,25.5,961.0
Brinjal,Patna,2024,8,Monsoon,25.44,961,0,201.7,30.3,1123.0
Brinjal,Patna,2024,9,Monsoon,24.65,1123,0,149.3,33.1,1684.0
Brinjal,Patna,2024,10,Autumn,25.69,1684,1,87.8,37.7,2190.0
Brinjal,Patna,2024,11,Autumn,26.44,2190,1,23.7,38.9,2467.0
Brinjal,Patna,2024,12,Winter,24.79,2467,0,16.4,39.4,2082.0
Brinjal,Hyderabad,2022,1,Winter,23.89,2100,0,58.3,32.9,2513.0
Brinjal,Hyderabad,2022,2,Winter,24.42,2513,0,24.0,29.7,2166.0
Brinjal,Hyderabad,2022,3,Summer,25.07,2166,0,3.3,28.7,1804.0
Brinjal,Hyderabad,2022,4,Summer,25.25,1804,0,15.0,21.7,1170.0
Brinjal,Hyderabad,2022,5,Summer,27.71,1170,0,64.2,20.4,911.0
Brinjal,Hyderabad,2022,6,Monsoon,27.91,911,0,138.6,20.9,973.0
Brinjal,Hyderabad,2022,7,Monsoon,25.17,973,0,202.3,27.0,1214.0
Brinjal,Hyderabad,2022,8,Monsoon,22.91,1214,0,173.4,31.3,1922.0
Brinjal,Hyderabad,2022,9,Monsoon,24.64,1922,0,149.0,35.1,2279.0
Brinjal,Hyderabad,2022,10,Autumn,22.59,2279,1,52.0,38.9,2954.0
Brinjal,Hyderabad,2022,11,Autumn,23.93,2954,1,29.7,37.4,3736.0
Brinjal,Hyderabad,2022,12,Winter,23.68,3736,0,20.3,39.3,3352.0
Brinjal,Hyderabad,2023,1,Winter,25.66,3352,0,4.1,34.5,2725.0
Brinjal,Hyderabad,2023,2,Winter,28.34,2725,0,37.3,29.4,2441.0
Brinjal,Hyderabad,2023,3,Summer,27.83,2441,0,24.2,26.3,1595.0
Brinjal,Hyderabad,2023,4,Summer,27.07,1595,0,0.3,24.1,1250.0
Brinjal,Hyderabad,2023,5,Summer,26.61,1250,0,66.8,17.4,1008.0
Brinjal,Hyderabad,2023,6,Monsoon,27.49,1008,0,161.1,23.7,1153.0
Brinjal,Hyderabad,2023,7,Monsoon,27.04,1153,0,171.4,26.4,1569.0
Brinjal,Hyderabad,2023,8,Monsoon,24.9,1569,0,225.6,27.5,1804.0
Brinjal,Hyderabad,2023,9,Monsoon,24.39,1804,0,149.9,34.5,2501.0
Brinjal,Hyderabad,2023,10,Autumn,22.76,2501,1,50.1,36.2,3308.0
Brinjal,Hyderabad,2023,11,Autumn,23.77,3308,1,1.6,38.9,3553.0
Brinjal,Hyderabad,2023,12,Winter,25.68,3553,0,33.1,37.7,3043.0
Brinjal,Hyderabad,2024,1,Winter,25.45,3043,0,19.6,33.7,2765.0
Brinjal,Hyderabad,2024,2,Winter,25.07,2765,0,13.8,30.8,2342.0
Brinjal,Hyderabad,2024,3,Summer,27.03,2342,0,11.3,26.8,1927.0
Brinjal,Hyderabad,2024,4,Summer,26.62,1927,0,2.7,20.0,1196.0
Brinjal,Hyderabad,2024,5,Summer,27.68,1196,0,45.8,21.9,1009.0
Brinjal,Hyderabad,2024,6,Monsoon,29.8,1009,0,141.5,21.3,977.0
Brinjal,Hyderabad,2024,7,Monsoon,26.64,977,0,174.0,26.7,1631.0
Brinjal,Hyderabad,2024,8,Monsoon,27.72,1631,0,186.0,31.3,1813.0
Brinjal,Hyderabad,2024,9,Monsoon,26.27,1813,0,136.1,35.6,2167.0
Brinjal,Hyderabad,2024,10,Autumn,25.75,2167,1,49.7,34.0,3180.0
Brinjal,Hyderabad,2024,11,Autumn,23.18,3180,1,17.6,36.5,3571.0
Brinjal,Hyderabad,2024,12,Winter,25.74,3571,0,9.9,38.0,3357.0
Brinjal,Chennai,2022,1,Winter,22.82,2000,0,19.7,36.2,2171.0
Brinjal,Chennai,2022,2,Winter,24.7,2171,0,14.7,27.6,1936.0
Brinjal,Chennai,2022,3,Summer,24.62,1936,0,0.0,28.1,1426.0
Brinjal,Chennai,2022,4,Summer,27.41,1426,0,33.5,21.1,1097.0
Brinjal,Chennai,2022,5,Summer,26.9,1097,0,58.5,21.5,1111.0
Brinjal,Chennai,2022,6,Monsoon,26.93,1111,0,145.9,23.0,1127.0
